company_id,company_code,plant_code,storage_location,material_code,material_desc,material_uom,batch,quantity,material_type,material_group,material_group_desc,variety_type,variety,crop_type,crop_group,stl,odv,got,elisa,status,material_code_id
127,1100,1000,CSE3,NC-557-FS-F-P400G,FS COTTON NC-557-FS-F-P400G FOR SOWING,G,517467,400,FERT,601,Cotton Foundation,NON BT,NC-557,FIBER CROPS,COTTON,,,,,1,601
128,1100,1000,CSE3,NC-557-FS-M-P150G,FS COTTON NC-557-FS-M-P150G FOR SOWING,G,515002,900,FERT,601,Cotton Foundation,NON BT,NC-557,FIBER CROPS,COTTON,,,,,1,601
129,1100,1000,CSE3,NC-710 GMS-FS-DL,FS COTTON DELINTEDSEED NC-710 GMS-FS-DL,KG,12345263A,53.5,ZDLS,601,Cotton Foundation,FOUNDATION,NC-710,FIBER CROPS,COTTON,,,,,1,601
130,1100,1000,CSE3,NC-710 GMS-FS-DL,FS COTTON DELINTEDSEED NC-710 GMS-FS-DL,KG,12345278,208,ZDLS,601,Cotton Foundation,FOUNDATION,NC-710,FIBER CROPS,COTTON,,,,,1,601
131,1100,1000,6,PRN-1476-FS-P20KG,FS PADDY PRN-1476-FS-P20KG FOR SOWING,KG,522448286,4760,FERT,606,Paddy Foundation,RES.VARIETIES,PRN-1476-FS,FIELD CROPS,PADDY,,,,,1,606
132,1100,1000,6,PRN-1476-FS-P20KG,FS PADDY PRN-1476-FS-P20KG FOR SOWING,KG,522448478,3920,FERT,606,Paddy Foundation,RES.VARIETIES,PRN-1476-FS,FIELD CROPS,PADDY,,,,,1,606
133,1100,1000,6,PRN-1476-FS-P20KG,FS PADDY PRN-1476-FS-P20KG FOR SOWING,KG,522448480,2600,FERT,606,Paddy Foundation,RES.VARIETIES,PRN-1476-FS,FIELD CROPS,PADDY,,,,,1,606
134,1100,1000,6,PRN-1476-FS-P20KG,FS PADDY PRN-1476-FS-P20KG FOR SOWING,KG,522448481,440,FERT,606,Paddy Foundation,RES.VARIETIES,PRN-1476-FS,FIELD CROPS,PADDY,,,,,1,606
135,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20K447978,682,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
136,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20K447980,1148,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
137,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20K448052,453,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
138,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20R448286,760,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
139,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20R448296,1068,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
140,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20R448298,1374,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
141,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20R448299,1488,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
142,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20R448369,600,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
143,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20R448396,1779,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
144,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20R448397,558,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
145,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20R448398A,231,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
146,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20R448399,1403,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
147,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20R448400,669,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
148,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20R448478,993,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
149,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20R448480,352,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
150,1100,1000,6,REMINANT-PADDY,Paddy Reminant,KG,20R448481,1083,YREM,706,Paddy Remnt,PADDY REMINENT,PADDY REMINENT,FIELD CROPS,PADDY,,,,,1,706
151,1100,1001,CSW4,AAKANKSHA,BHENDI BULK SEED AAKANKSHA,KG,AKN942931B,8,ZBLK,518,Bhendi,HYBRID,NOKH-1003,VEGETABLES,BHENDI,A,,,,1,518
152,1100,1001,CSW4,AAKANKSHA,BHENDI BULK SEED AAKANKSHA,KG,AKN942932B,6,ZBLK,518,Bhendi,HYBRID,NOKH-1003,VEGETABLES,BHENDI,A,,,,1,518
153,1100,1001,CSW4,AAKANKSHA,BHENDI BULK SEED AAKANKSHA,KG,AMZ635231,102,ZBLK,518,Bhendi,HYBRID,NOKH-1003,VEGETABLES,BHENDI,A,,,,1,518
154,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,50059378,1.85,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
155,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,50059380,0.8,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
156,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,53008163,1,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
157,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,53008175,2.1,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
158,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,053008178B,0.8,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
159,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,53008180,12.3,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
160,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,53008181,1.2,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
161,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,053008189A,1.6,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
162,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,53008195,0.7,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
163,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,54037901,0.7,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
164,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,54037909,1.95,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
165,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,054037909A,0.95,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
166,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,54037929,0.78,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
167,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,54037937,3,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,,,,,1,520
168,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,054037938A,2.45,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
169,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,54037939,1.55,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
170,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,55037973,1.4,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
171,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,55037977,2.25,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
172,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,056037982A,2.1,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
173,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,056037982B,2.8,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
174,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,56147855,3.8,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
175,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,056147855B,2.45,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
176,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,56147857,4.6,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
177,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,056147860A,2.6,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
178,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,056147860C,3.35,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
179,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,057147868B,3.9,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
180,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,057147868D,1.7,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
181,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,57147869,0.8,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
182,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,057147874C,0.8,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
183,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,057147876A,1.76,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
184,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,057147878A,1.35,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,,,,,1,520
185,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,57147879,0.1,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
186,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,57147880,1.5,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
187,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,057147882A,2.55,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
188,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,057147882C,1.7,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
189,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,57147884,2.75,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
190,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,57147891,1.8,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
191,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,57147892,4.4,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
192,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,57147899,1.15,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
193,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,058059352A,0.3,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
194,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,58059353,1.7,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
195,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,058059355A,0.95,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
196,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,58059356,6.5,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
197,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,58059357,0.9,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
198,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,058059357A,2.9,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,,,,,1,520
199,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,58147902,1.6,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
200,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,59059363,1.65,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
201,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,059059363A,0.5,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
202,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,059059366A,1.25,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
203,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,59059369,0.2,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
204,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,59059375,1.75,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
205,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,059059375A,1.85,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
206,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AKN239271,3.5,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
207,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AKN239271A,2.8,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,,,,,1,520
208,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AKN339272,5.45,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,,,,,1,520
209,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AKN339272A,1.9,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,,,,,1,520
210,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AKN339273,7.45,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
211,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AKP039289,1.4,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
212,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AKP239276,4.7,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
213,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AKP239276B,0.3,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
214,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AKP239290,3.2,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,,,,,1,520
215,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AKP239291,2.66,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
216,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AKZ239283,1,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
217,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AKZ239283A,2.7,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,,,,,1,520
218,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AKZ339274,1.25,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
219,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AMN039277,1.8,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
220,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AMN039280,1.7,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
221,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AMN039281,2,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
222,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AMP039284,4.5,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
223,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AMP039284A,9,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,,,,,1,520
224,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AMP039288,1.2,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
225,1100,1001,CSE4,ABHIJAY,TOMATO BULK SEED ABHIJAY,KG,AMZ039293,0.85,ZBLK,520,Tomato,HYBRID,ABHIJAY,VEGETABLES,TOMATO,A,,,,1,520
226,1100,1001,CSE2,AC-4512-CS,COTTON CLEAN SEED AC-4512-CS,KG,20645058,0.205,HALB,501,Cotton,NON BT,AC-4512,FIBER CROPS,COTTON,A,,A,A,1,501
227,1100,1001,CSE2,AC-4512-CS,COTTON CLEAN SEED AC-4512-CS,KG,20645063,60,HALB,501,Cotton,NON BT,AC-4512,FIBER CROPS,COTTON,A,,A,A,1,501
228,1100,1001,CSE2,AC-4512-CS,COTTON CLEAN SEED AC-4512-CS,KG,20645064,30,HALB,501,Cotton,NON BT,AC-4512,FIBER CROPS,COTTON,A,,A,A,1,501
229,1100,1001,CSW3,AC-4512-CS,COTTON CLEAN SEED AC-4512-CS,KG,20645053,56,HALB,501,Cotton,NON BT,AC-4512,FIBER CROPS,COTTON,A,,A,A,1,501
230,1100,1001,CSE4,AGHANI-CS,CAULIFLOWER CLEAN SEED AGHANI-CS,KG,SBA-116B,94.15,HALB,527,Cauliflower,OP.VARIETIES,AGHANI,VEGETABLES,CAULIFLOWER,A,,,,1,527
231,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,57148205,0.3,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,,,,,1,520
232,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,057148207A,0.31,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,,,,,1,520
233,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,57148208,1.7,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,A,,,,1,520
234,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,57148220,7.23,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,A,,,,1,520
235,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,58059655,3.3,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,A,,,,1,520
236,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,058059655A,0.42,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,A,,,,1,520
237,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,58059658,0.44,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,A,,,,1,520
238,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,058059658A,0.5,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,,,,,1,520
239,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,58059660,1.51,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,A,,,,1,520
240,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,58059662,1.34,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,A,,,,1,520
241,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,58059672,0.55,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,,,,,1,520
242,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,58059673,1.57,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,,,,,1,520
243,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,58059676,0.65,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,A,,,,1,520
244,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,AKN739464,3.5,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,A,,,,1,520
245,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,AKN739464A,0.2,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,A,,,,1,520
246,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,AKP839484,1.6,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,A,,,,1,520
247,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,AKP839484A,5.95,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,A,,,,1,520
248,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,AKZ839493,3,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,A,,,,1,520
249,1100,1001,CSE4,AKARSH,TOMATO BULK SEED AKARSH,KG,AKZ839494,0.9,ZBLK,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,A,,,,1,520
250,1100,1001,CSE4,ALKA-CS,SPONGE GOURD CLEAN SEED ALKA-CS,KG,20081201,25.71,HALB,532,Sponge gourd,HYBRID,ALKA,VEGETABLES,SPONGE GOURD,,,,,1,532
251,1100,1001,CSE4,ALKA-CS,SPONGE GOURD CLEAN SEED ALKA-CS,KG,20081202,51.9,HALB,532,Sponge gourd,HYBRID,ALKA,VEGETABLES,SPONGE GOURD,,,,,1,532
252,1100,1001,CSE4,ALKA-CS,SPONGE GOURD CLEAN SEED ALKA-CS,KG,202101,41,HALB,532,Sponge gourd,HYBRID,ALKA,VEGETABLES,SPONGE GOURD,,,,,1,532
253,1100,1001,CSE4,ALKA-CS,SPONGE GOURD CLEAN SEED ALKA-CS,KG,202102,33,HALB,532,Sponge gourd,HYBRID,ALKA,VEGETABLES,SPONGE GOURD,,,,,1,532
254,1100,1001,CSE4,ALKA-CS,SPONGE GOURD CLEAN SEED ALKA-CS,KG,202103,11.8,HALB,532,Sponge gourd,HYBRID,ALKA,VEGETABLES,SPONGE GOURD,A,,,,1,532
255,1100,1001,CSE4,ALKA-CS,SPONGE GOURD CLEAN SEED ALKA-CS,KG,202104,47.6,HALB,532,Sponge gourd,HYBRID,ALKA,VEGETABLES,SPONGE GOURD,,,,,1,532
256,1100,1001,CSW4,ALLGREEN,PALAK BULK SEED ALLGREEN,KG,AMZ838722,67,ZBLK,540,Palak,OP.VARIETIES,ALLGREEN,VEGETABLES,PALAK,A,,,,1,540
257,1100,1001,CSW4,ALLGREEN,PALAK BULK SEED ALLGREEN,KG,AMZ838722A,33,ZBLK,540,Palak,OP.VARIETIES,ALLGREEN,VEGETABLES,PALAK,A,,,,1,540
258,1100,1001,CSW4,ALLGREEN,PALAK BULK SEED ALLGREEN,KG,AXZ038713,45,ZBLK,540,Palak,OP.VARIETIES,ALLGREEN,VEGETABLES,PALAK,A,,,,1,540
259,1100,1001,CSW4,ALLGREEN,PALAK BULK SEED ALLGREEN,KG,AXZ038714A,37,ZBLK,540,Palak,OP.VARIETIES,ALLGREEN,VEGETABLES,PALAK,A,,,,1,540
260,1100,1001,CSW4,ALLGREEN,PALAK BULK SEED ALLGREEN,KG,AXZ038715A,150,ZBLK,540,Palak,OP.VARIETIES,ALLGREEN,VEGETABLES,PALAK,,,,,1,540
261,1100,1001,CSW4,ALLGREEN,PALAK BULK SEED ALLGREEN,KG,AXZ038715B,234,ZBLK,540,Palak,OP.VARIETIES,ALLGREEN,VEGETABLES,PALAK,,,,,1,540
262,1100,1001,CSW4,ALLGREEN,PALAK BULK SEED ALLGREEN,KG,AXZ038716,12,ZBLK,540,Palak,OP.VARIETIES,ALLGREEN,VEGETABLES,PALAK,A,,,,1,540
